ts_code,trade_date,total_mv,circ_mv
002242.SZ,20260105,795826.731,794459.0451
603217.SH,20260105,528126.3288,528126.3288
600308.SH,20260105,591579.3686,591579.3686
605188.SH,20260105,1007228.7925,1007228.7925
920005.BJ,20260105,345280.0,79040.0
000656.SZ,20260105,1541941.8366,1103471.7146
002931.SZ,20260105,761929.9199,701771.0521
600391.SH,20260105,1186815.0744,1186815.0744
300065.SZ,20260105,1347835.1509,1227072.8868
600698.SH,20260105,975666.2493,758202.4395
002836.SZ,20260105,349516.8,349516.8
300673.SZ,20260105,454115.3705,295624.0102
603009.SH,20260105,1658778.2232,1658203.953
600662.SH,20260105,1150862.517,1147341.4404
002562.SZ,20260105,765690.6844,470024.2846
300459.SZ,20260105,1877443.0414,1755361.3044
002180.SZ,20260105,2904898.6397,2788890.7214
300833.SZ,20260105,521393.841,334935.0473
600218.SH,20260105,450845.9162,450845.9162
601106.SH,20260105,2763686.5196,2763686.5196
002598.SZ,20260105,300189.2506,270748.8048
688197.SH,20260105,553235.956,238098.161
688478.SH,20260105,526344.6292,393369.6087
600785.SH,20260105,302345.9152,302345.9152
002959.SZ,20260105,671298.7948,648356.2974
688435.SH,20260105,402470.0,227420.0163
001270.SZ,20260105,1983855.9221,1958683.2746
002159.SZ,20260105,270384.5206,211170.6586
688127.SH,20260105,1577318.4622,1577318.4622
603192.SH,20260105,365584.6414,359529.2784
603893.SH,20260105,7834342.6458,7832146.4298
688257.SH,20260105,898826.6827,898826.6827
300340.SZ,20260105,344668.9085,342102.2906
000880.SZ,20260105,1292282.8682,632496.6648
605286.SH,20260105,677040.0,677040.0
603291.SH,20260105,415179.4125,127474.1585
000779.SZ,20260105,386738.1041,386692.5853
301024.SZ,20260105,230432.04,223093.44
300063.SZ,20260105,675847.6907,558260.0087
002864.SZ,20260105,336485.5194,234887.8448
300055.SZ,20260105,675256.932,510589.8232
603983.SH,20260105,1347360.0,1347360.0
688517.SH,20260105,216941.7362,216941.7362
300494.SZ,20260105,614118.6152,498731.7811
300010.SZ,20260105,1485894.5018,1195936.1265
688286.SH,20260105,461551.6499,461551.6499
603179.SH,20260105,3926052.0085,3926052.0085
002414.SZ,20260105,6892968.0783,5485360.4636
002021.SZ,20260105,306042.1947,306032.1001
002755.SZ,20260105,1589938.6813,1589923.6497
300278.SZ,20260105,864275.9569,861575.6294
688069.SH,20260105,263855.0,263855.0
688695.SH,20260105,237463.4474,143143.5896
688601.SH,20260105,602954.077,602954.077
603315.SH,20260105,479908.6635,479908.6635
688299.SH,20260105,496614.9208,496614.9208
300975.SZ,20260105,899290.3356,644123.9353
300941.SZ,20260105,474815.25,246482.1016
920896.BJ,20260105,206396.2254,90333.1747
301551.SZ,20260105,1302432.56,503226.9123
600961.SH,20260105,1768094.2145,1238986.8319
603596.SH,20260105,3156888.8181,3156888.8181
301137.SZ,20260105,892703.794,892703.794
605122.SH,20260105,217510.748,217510.748
301012.SZ,20260105,543216.1268,543216.1268
600828.SH,20260105,999353.929,998994.8244
600165.SH,20260105,659280.5802,299028.7676
000682.SZ,20260105,1626301.8595,1626095.567
920110.BJ,20260105,141453.0,58898.853
688565.SH,20260105,170392.74,170392.74
002721.SZ,20260105,827066.7493,827066.7493
603583.SH,20260105,1468244.2547,1454831.9107
600108.SH,20260105,615225.1782,615225.1782
600583.SH,20260105,2458273.2688,2458273.2688
603308.SH,20260105,2938190.6802,2938190.6802
688135.SH,20260105,593269.6274,593269.6274
300626.SZ,20260105,270900.0,270751.7951
688583.SH,20260105,895403.6,179080.7301
600523.SH,20260105,635173.0837,634754.098
603895.SH,20260105,309757.28,309757.28
002602.SZ,20260105,13598908.8841,12540158.0418
002631.SZ,20260105,473586.0313,471381.9771
301091.SZ,20260105,1433674.32,1433674.32
002015.SZ,20260105,1654167.7817,1654167.7817
688200.SH,20260105,2611047.5796,2611047.5796
301261.SZ,20260105,929438.8227,396386.1196
002643.SZ,20260105,1403820.9812,1383038.562
001211.SZ,20260105,193032.0,179617.8176
002466.SZ,20260105,9354811.4031,8412168.4938
603005.SH,20260105,1848906.7865,1848906.7865
002956.SZ,20260105,595399.4423,595339.2108
600975.SH,20260105,734801.1031,597970.195
000710.SZ,20260105,427053.9297,398072.147
920689.BJ,20260105,228274.0,117964.2189
000532.SZ,20260105,550154.5106,548305.3946
002326.SZ,20260105,2412732.8747,2107678.7815
002808.SZ,20260105,141657.6,86958.1241
603903.SH,20260105,361787.7032,361787.7032
300086.SZ,20260105,528399.4412,511632.408
600298.SH,20260105,3793933.8967,3746604.7087
600509.SH,20260105,1153119.4245,1153119.4245
920020.BJ,20260105,383426.25,69016.725
002224.SZ,20260105,398735.4152,356420.1231
002613.SZ,20260105,410512.1221,288051.6887
300711.SZ,20260105,580567.512,578834.4533
003007.SZ,20260105,375512.16,265121.6016
603337.SH,20260105,2157739.2009,2145502.7487
300243.SZ,20260105,260944.414,202625.5528
688106.SH,20260105,977932.5504,977932.5504
920300.BJ,20260105,148515.528,115099.7649
001379.SZ,20260105,477400.0,160642.713
000426.SZ,20260105,6953389.5539,6951704.597
688235.SH,20260105,46366423.7949,3461897.7181
002085.SZ,20260105,3456728.3626,3456728.3626
600600.SH,20260105,8423904.8722,4378852.698
000568.SZ,20260105,17368915.1634,17337336.2394
605388.SH,20260105,446159.612,446159.612
603618.SH,20260105,576607.2637,576607.2637
600790.SH,20260105,562863.7164,562863.7164
603817.SH,20260105,406469.9198,406469.9198
002620.SZ,20260105,199694.326,166825.6003
603228.SH,20260105,7280509.1248,7213516.4203
600100.SH,20260105,3021968.5371,3021968.5371
600162.SH,20260105,607929.4907,607929.4907
920195.BJ,20260105,213999.49,154466.8643
002889.SZ,20260105,582740.9093,387732.0653
000012.SZ,20260105,1366457.9876,871895.8861
603123.SH,20260105,1208488.5741,986893.5108
600633.SH,20260105,1672590.2286,1672590.2286
003038.SZ,20260105,387476.2664,263141.6801
301301.SZ,20260105,2308137.975,639404.7395
688292.SH,20260105,450655.081,286959.6499
603912.SH,20260105,468150.8867,468150.8867
688276.SH,20260105,804150.3705,804150.3705
002901.SZ,20260105,2054778.8083,1431708.3633
002544.SZ,20260105,2375743.81,2375517.4396
603330.SH,20260105,312823.0482,312823.0482
601375.SH,20260105,2028940.6139,1506566.1089
301575.SZ,20260105,446090.49,85085.4327
688082.SH,20260105,8823027.9979,8018479.0088
920015.BJ,20260105,683256.0017,190236.3775
002462.SZ,20260105,460897.2496,460523.262
603659.SH,20260105,5922098.2387,5922098.2387
300499.SZ,20260105,970385.185,862792.1588
688026.SH,20260105,236092.8283,236017.4377
301181.SZ,20260105,500292.4131,390484.6956
920679.BJ,20260105,111309.05,44967.5608
300943.SZ,20260105,423334.14,279024.7761
688179.SH,20260105,430726.0339,430726.0339
300858.SZ,20260105,454265.5834,334050.1307
002605.SZ,20260105,1000259.5738,807679.5925
300887.SZ,20260105,628689.2694,417251.1974
600076.SH,20260105,489413.7856,489413.7856
300277.SZ,20260105,443868.3,443367.8551
002204.SZ,20260105,1463978.4843,1463978.4843
300366.SZ,20260105,418619.9674,365516.2156
601390.SH,20260105,13355280.5253,11076898.1461
603225.SH,20260105,2951539.7248,2934216.2032
300551.SZ,20260105,560763.6215,559131.1428
000890.SZ,20260105,213527.5197,213520.9424
920433.BJ,20260105,152784.0496,101081.8884
600426.SH,20260105,6647801.8137,6636018.4643
002942.SZ,20260105,312183.4338,274829.2124
002040.SZ,20260105,484531.3561,482672.9169
688185.SH,20260105,1600596.7867,741022.0256
300006.SZ,20260105,556465.205,556417.6132
300694.SZ,20260105,260701.5216,260701.5216
002822.SZ,20260105,760867.458,417530.2435
688165.SH,20260105,1211573.16,1211573.16
600791.SH,20260105,208777.68,208516.6139
301446.SZ,20260105,335400.0,102464.7
920045.BJ,20260105,2375628.9537,702430.844
000544.SZ,20260105,815810.9165,815810.9165
000681.SZ,20260105,1724821.6474,1664960.5967
600210.SH,20260105,1126934.9654,1126934.9654
920363.BJ,20260105,183168.55,98040.8848
600137.SH,20260105,185588.3755,185588.3755
300250.SZ,20260105,551046.1569,405663.8892
600909.SH,20260105,3232774.6881,3232774.6881
688610.SH,20260105,431392.0,259676.2114
603017.SH,20260105,303809.3223,303809.3223
300194.SZ,20260105,535370.5719,435754.8972
300350.SZ,20260105,358563.834,300858.736
000639.SZ,20260105,355131.8433,355131.408
300152.SZ,20260105,156103.2,156063.4351
600302.SH,20260105,352930.0001,352930.0001
300448.SZ,20260105,536478.0436,368383.3317
002383.SZ,20260105,903239.5721,903239.5721
603681.SH,20260105,366780.5675,366780.5675
300426.SZ,20260105,356252.8027,316400.0
688045.SH,20260105,277605.3305,277605.3305
920946.BJ,20260105,460644.8889,460503.2701
300787.SZ,20260105,373612.0788,227622.8801
002296.SZ,20260105,437498.8117,390147.5436
300406.SZ,20260105,791516.6478,572962.2143
300147.SZ,20260105,601102.6519,597575.1029
603380.SH,20260105,617217.2964,617217.2964
002753.SZ,20260105,306503.4801,173609.3259
002655.SZ,20260105,467564.5609,467436.7498
600585.SH,20260105,11711458.6996,8839342.6996
300451.SZ,20260105,811741.3386,799987.5355
301358.SZ,20260105,4971084.979,2522896.3449
605369.SH,20260105,431504.7012,431504.7012
002364.SZ,20260105,1500773.4885,1486230.3129
300747.SZ,20260105,1696032.0,1538006.3988
601065.SH,20260105,536718.026,347573.826
002501.SZ,20260105,908800.0,907896.1167
300540.SZ,20260105,453838.3605,408699.6823
603856.SH,20260105,353416.2432,353416.2432
301090.SZ,20260105,1042502.6896,1041415.4636
002152.SZ,20260105,3364983.8268,3363291.1811
002369.SZ,20260105,506291.958,505630.3585
688109.SH,20260105,1052623.5473,1052623.5473
600679.SH,20260105,689979.0101,460206.6101
603260.SH,20260105,6348451.2732,6348451.2732
300970.SZ,20260105,246444.291,191223.6193
601339.SH,20260105,877247.865,877247.865
002019.SZ,20260105,1532651.5071,1060257.3408
301633.SZ,20260105,389425.92,178421.4301
600439.SH,20260105,314691.9523,314691.9523
002304.SZ,20260105,9276688.7657,9276469.8488
300771.SZ,20260105,369360.0,278865.4734
688639.SH,20260105,833885.7205,833885.7205
920478.BJ,20260105,148838.1517,89027.3213
002559.SZ,20260105,560210.5595,509915.267
600421.SH,20260105,139854.0,139854.0
002897.SZ,20260105,1018261.4154,958097.2187
300150.SZ,20260105,316542.3747,248980.7685
603101.SH,20260105,460521.6,460521.6
301121.SZ,20260105,398170.1837,203833.7256
301056.SZ,20260105,403648.2272,266281.6908
600278.SH,20260105,664399.6544,664399.6544
601098.SH,20260105,2034868.0,2034868.0
000897.SZ,20260105,368738.0694,368731.0926
600567.SH,20260105,1065959.6087,1065959.6087
920475.BJ,20260105,174631.68,72614.3581
301280.SZ,20260105,708931.4656,207981.5581
920023.BJ,20260105,149577.928,122845.4982
301139.SZ,20260105,228571.904,143194.2382
301218.SZ,20260105,269248.44,165432.5218
920866.BJ,20260105,147949.0439,76853.5941
002484.SZ,20260105,2520102.4372,2431059.3212
688051.SH,20260105,319853.424,319853.424
601138.SH,20260105,126437056.1336,126437056.1336
300813.SZ,20260105,316329.9616,198493.3005
600238.SH,20260105,285951.6,284083.268
601975.SH,20260105,1436865.8161,1436865.8161
300618.SZ,20260105,1411289.6437,1241767.2705
002671.SZ,20260105,294004.1526,287586.5552
000923.SZ,20260105,1395534.5186,1342453.0949
002427.SZ,20260105,654327.3639,653844.4427
601799.SH,20260105,3618129.8416,3618129.8416
300357.SZ,20260105,1575464.256,1456549.1928
002639.SZ,20260105,1510437.258,1271960.7432
688630.SH,20260105,1876251.2773,1876251.2773
301591.SZ,20260105,344807.88,139155.8238
300391.SZ,20260105,31179.914,31179.914
002947.SZ,20260105,1332288.5472,1001701.7868
603015.SH,20260105,514166.568,514166.568
301176.SZ,20260105,437882.6675,145960.89
301059.SZ,20260105,297264.044,265863.8154
600768.SH,20260105,189519.7824,189519.7824
300051.SZ,20260105,245159.6577,242298.4939
600983.SH,20260105,750343.781,750343.781
688759.SH,20260105,1462619.1353,151001.4383
600064.SH,20260105,1512316.8489,1512316.8489
002355.SZ,20260105,407104.929,376463.4899
920950.BJ,20260105,133662.36,65117.7423
002609.SZ,20260105,602902.194,430457.979
000950.SZ,20260105,1031726.2635,1031726.2635
688333.SH,20260105,2868038.3292,2868038.3292
688062.SH,20260105,1645552.8,840772.06
688003.SH,20260105,1209645.1125,1209645.1125
605199.SH,20260105,304882.869,304882.869
302132.SZ,20260105,21475598.3889,4710240.5635
002023.SZ,20260105,1005347.3389,1005347.3389
603998.SH,20260105,513286.1098,513286.1098
001206.SZ,20260105,578347.8314,332554.762
000792.SZ,20260105,16393291.732,16393196.3291
601865.SH,20260105,3772037.1751,3060650.6251
603558.SH,20260105,385125.1671,385125.1671
301377.SZ,20260105,5859310.0,1015003.984
688316.SH,20260105,301470.8239,301470.8239
603126.SH,20260105,416361.0,416361.0
920090.BJ,20260105,127972.1365,86893.0308
601878.SH,20260105,5017454.913,5017454.913
688375.SH,20260105,5858826.467,5858826.467
920158.BJ,20260105,221711.9,59306.767
688255.SH,20260105,399886.2868,399886.2868
300717.SZ,20260105,199075.175,197290.0358
603196.SH,20260105,606216.0254,606216.0254
600490.SH,20260105,1757032.3407,1582141.3805
300302.SZ,20260105,914435.3266,703696.9117
002694.SZ,20260105,289209.1392,272417.8853
603130.SH,20260105,750139.961,750139.961
688057.SH,20260105,343344.0,343344.0
600310.SH,20260105,559901.4958,559901.4958
003015.SZ,20260105,442680.0005,389657.6649
301082.SZ,20260105,415051.0251,383730.5912
603307.SH,20260105,272580.308,68068.0
920729.BJ,20260105,238361.2,66991.4358
688028.SH,20260105,1037321.528,1037321.528
002319.SZ,20260105,258279.6048,246600.0
603032.SH,20260105,453485.5086,449889.6237
600549.SH,20260105,6667860.4692,6526514.316
600917.SH,20260105,863254.9873,863254.9873
000683.SZ,20260105,2713287.0388,2444778.7768
600874.SH,20260105,945391.6872,740711.6872
688372.SH,20260105,1653899.1894,1653899.1894
300825.SZ,20260105,492063.9952,478597.2776
600067.SH,20260105,595634.2203,595634.2203
002039.SZ,20260105,769177.0687,769174.9099
920273.BJ,20260105,338045.2213,221864.3711
301186.SZ,20260105,384621.5012,361173.5944
688721.SH,20260105,634659.0,254265.5032
920579.BJ,20260105,335612.16,115536.8966
300409.SZ,20260105,2111289.9241,1855534.5438
000930.SZ,20260105,1078593.0321,1078538.2345
002346.SZ,20260105,880501.3795,784290.1058
600351.SH,20260105,455336.0303,455336.0303
300723.SZ,20260105,1618866.8733,1496919.209
002178.SZ,20260105,462899.4507,462659.0527
003035.SZ,20260105,1757575.7572,1757575.7572
600803.SH,20260105,6392388.8208,6340043.9232
605055.SH,20260105,427240.0,427240.0
603338.SH,20260105,2894790.8242,2894790.8242
605111.SH,20260105,1506411.2205,1506411.2205
301029.SZ,20260105,1710444.7143,1245692.434
688611.SH,20260105,808363.192,808363.192
003022.SZ,20260105,2655109.184,2652850.4681
603257.SH,20260105,716880.0,148752.6
000558.SZ,20260105,661371.8858,661095.2039
300625.SZ,20260105,333241.883,193232.3049
688448.SH,20260105,354678.885,237462.885
688595.SH,20260105,490492.8852,490492.8852
600618.SH,20260105,1385367.1712,898308.2912
688778.SH,20260105,4032986.4443,4032986.4443
605169.SH,20260105,379342.08,379342.08
688366.SH,20260105,1043521.779,878278.6957
000670.SZ,20260105,652805.6541,635133.0189
301608.SZ,20260105,806249.4,361830.579
000800.SZ,20260105,3346471.063,3346185.2644
002672.SZ,20260105,527207.0176,431741.4301
300628.SZ,20260105,4566564.8476,2616138.2149
603324.SH,20260105,381013.3164,381013.3164
002975.SZ,20260105,1318488.8274,870690.1105
301456.SZ,20260105,468795.3604,188518.2119
605378.SH,20260105,595347.0992,595347.0992
920304.BJ,20260105,221198.544,107443.728
603090.SH,20260105,565600.0,565600.0
600217.SH,20260105,686268.6206,686268.6206
002490.SZ,20260105,570461.606,387331.23
300383.SZ,20260105,2329680.3297,2324446.1538
688047.SH,20260105,5420317.0,5420317.0
605003.SH,20260105,352000.0,352000.0
002550.SZ,20260105,1041757.2,766169.5065
600834.SH,20260105,401000.8002,401000.8002
920665.BJ,20260105,180946.08,89187.7619
688676.SH,20260105,4138978.8447,4138978.8447
300613.SZ,20260105,1104440.8493,1041716.9758
601022.SH,20260105,1207868.5673,1207868.5673
600883.SH,20260105,189814.752,189814.752
001390.SZ,20260105,493200.0,123300.0
600368.SH,20260105,632593.9662,632593.9662
003023.SZ,20260105,238177.3576,237635.8798
920476.BJ,20260105,182199.5922,172298.0393
300165.SZ,20260105,237845.628,201856.6459
002095.SZ,20260105,469048.32,467170.8182
301237.SZ,20260105,436240.0,359148.2125
600879.SH,20260105,7175976.0515,7175976.0515
300461.SZ,20260105,302177.0754,276485.0665
603836.SH,20260105,284045.568,284045.568
300316.SZ,20260105,4845275.0489,4556755.1021
600808.SH,20260105,3172680.6486,2458713.4886
605288.SH,20260105,615208.5695,611081.529
301449.SZ,20260105,538043.484,114784.4033
688391.SH,20260105,336790.8814,336790.8814
002051.SZ,20260105,1074070.9573,1074009.1384
301369.SZ,20260105,921714.6979,474905.9779
688363.SH,20260105,2155991.8112,2155991.8112
600877.SH,20260105,2056711.3376,2056711.3376
300841.SZ,20260105,950951.4069,870324.4345
002801.SZ,20260105,811519.488,409246.7418
920806.BJ,20260105,419828.3871,419828.3871
300839.SZ,20260105,356315.9986,349944.3809
002731.SZ,20260105,324549.652,290974.6588
300883.SZ,20260105,234588.0,224197.3619
002102.SZ,20260105,831810.6014,730089.0186
603131.SH,20260105,961404.1509,961404.1509
920570.BJ,20260105,171681.1275,83296.0107
000975.SZ,20260105,6852950.55,6237703.2644
002037.SZ,20260105,459205.5041,459205.5041
600289.SH,20260105,421542.7821,378036.3529
300395.SZ,20260105,5357421.7896,5248295.7085
601607.SH,20260105,6619425.8291,4978735.3964
002458.SZ,20260105,950408.694,643278.2219
600882.SH,20260105,1269013.4737,1269013.4737
001283.SZ,20260105,717591.2211,572552.7081
000718.SZ,20260105,697966.3683,524881.4181
002141.SZ,20260105,385285.0527,380076.1364
920174.BJ,20260105,433932.0295,419430.6591
002028.SZ,20260105,11806127.1634,9212123.799
002965.SZ,20260105,1092040.1773,820619.921
300635.SZ,20260105,232342.172,199649.8855
300643.SZ,20260105,441231.7658,440463.4447
300207.SZ,20260105,4788622.66,4442266.0354
601995.SH,20260105,17151243.652,10387346.2893
603019.SH,20260105,12846156.5835,12842566.2659
601288.SH,20260105,264937156.6419,241667867.5582
600612.SH,20260105,2343044.465,1420334.0328
002248.SZ,20260105,356694.896,356694.896
300376.SZ,20260105,1478432.7023,1477921.1621
600686.SH,20260105,1234038.6047,1234038.6047
000623.SZ,20260105,2401357.9371,2391574.9731
300045.SZ,20260105,1952241.2453,1521058.6165
000518.SZ,20260105,249152.6057,249147.6377
600167.SH,20260105,1611142.4097,1611142.4097
603299.SH,20260105,811361.2137,807415.3792
002108.SZ,20260105,806164.5227,805626.6227
300079.SZ,20260105,782889.406,703532.3311
600025.SH,20260105,16954295.7739,16380000.0
688132.SH,20260105,286640.0591,204297.437
688259.SH,20260105,479193.0,479193.0
301316.SZ,20260105,1868500.0,1850046.25
601116.SH,20260105,765106.7248,765106.7248
605016.SH,20260105,917726.9192,917726.9192
600148.SH,20260105,278928.923,278928.923
002352.SZ,20260105,19275821.3144,18252971.4281
688312.SH,20260105,501890.2967,501890.2967
300577.SZ,20260105,525721.0534,306104.2052
000912.SZ,20260105,655424.0,655424.0
600094.SH,20260105,971829.1188,888764.1191
002778.SZ,20260105,263478.9696,260681.4989
300894.SZ,20260105,507852.5813,367589.0813
000011.SZ,20260105,538765.0992,475933.8909
600941.SH,20260105,217670153.6121,9080039.2063
603587.SH,20260105,625802.4788,625802.4788
300187.SZ,20260105,320874.216,319139.2645
